key,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc4014,1530,1530,3330,Top Hat Technicians,2012.0,California,4014,"['2018caav', '2018casd']",101.03643820393887,76.5916105162619,24.444827687676906,14.5,4.0,6.5,0.0,467.5,249.0,1875.5,277.5
frc4015,1531,1531,3331,Jag,2012.0,Ontario,4015,"['2018onosh', '2018onto1']",35.52256081168342,119.81427588643669,-84.29171507475331,9.5,3.5,8.5,0.0,445.0,223.5,1578.5,267.5
frc4019,1532,1532,3335,Mechanical Paradise,2012.0,California,4019,['2018capo'],87.23148718621326,68.43124804057805,18.800239145635196,15.0,6.0,3.0,0.0,455.0,161.0,1482.0,215.0
frc4020,1533,1533,3336,Cyber Tribe,2012.0,Tennessee,4020,"['2018ohcl', '2018scmb']",127.74432497720409,76.05120376360726,51.69312121359691,20.0,6.0,3.5,0.0,497.5,310.5,2026.0,260.0
frc4021,1534,1534,3337,igKnightion,2012.0,Wisconsin,4021,"['2018iacf', '2018wila']",58.941450068804784,98.44846569779392,-39.50701562898915,14.5,4.5,5.0,0.0,437.5,231.0,1425.0,165.0
frc4023,1535,1535,3339,Buff Sci-borgs,2012.0,New York,4023,['2018nyro'],21.17281535765738,151.48302332277592,-130.31020796511868,14.0,3.0,7.0,0.0,425.0,296.0,1588.0,205.0
frc4024,1536,1536,3340,The Jokers,2012.0,Florida,4024,['2018flor'],28.435191426021674,97.24822346916648,-68.81303204314486,9.0,4.0,4.0,0.0,330.0,108.0,1009.0,155.0
frc4026,1537,1537,3342,Global Dynamics,2012.0,Georgia,4026,"['2018gaalb', '2018gacmp', '2018gadul']",123.25680448470582,44.46334719264333,78.79345729206248,22.333333333333332,9.0,3.0,0.0,400.0,289.6666666666667,2523.0,228.33333333333334
frc4027,1538,1538,3343,Centre County 4-H Robotics,2012.0,Pennsylvania,4027,"['2018cmpmi', '2018nyut', '2018paca']",138.94564463101318,107.33980970112839,31.605834929884786,19.5,5.5,5.0,0.0,540.0,353.0,2308.0,242.5
frc4028,1539,1539,3344,The Beak Squad,2012.0,Ohio,4028,"['2018cmpmi', '2018ohmv', '2018paca']",189.76206562489065,61.489777757824015,128.27228786706664,21.5,7.0,2.0,0.0,587.5,319.0,2243.0,245.0
frc4034,1540,1540,3349,Pelham πthons Team 4034,2012.0,New Hampshire,4034,"['2018mabos', '2018marea']",61.31995238707963,102.98573671919164,-41.66578433211202,16.0,5.5,6.5,0.0,477.5,250.5,1937.0,255.0
frc4035,1541,1541,3350,Torbotix,2012.0,New Jersey,4035,"['2018njbri', '2018pawch']",61.86357788415756,86.95625834609926,-25.09268046194173,16.0,6.0,6.0,0.0,482.5,249.0,2107.0,245.0
frc4039,1542,1542,3354,MakeShift Robotics,2012.0,Ontario,4039,"['2018cmpmi', '2018onbar', '2018oncmp2', '2018oncmp', '2018onham', '2018onto1']",133.0464269798685,47.239677675554105,85.8067493043144,27.25,8.0,4.0,0.0,565.0,435.25,2632.0,392.5
frc4041,1543,1543,3356,Iron Tigers,2012.0,Maine,4041,"['2018mabri', '2018melew', '2018necmp']",124.42371015608533,105.21154406790016,19.212166088185242,21.666666666666668,6.0,6.0,0.0,710.0,353.6666666666667,2538.3333333333335,326.6666666666667
frc4042,1544,1544,3357,Murphy's Lawyers,2012.0,Maine,4042,"['2018mawor', '2018melew']",61.139607681922534,116.66551143715435,-55.52590375523181,14.5,4.5,7.5,0.0,437.5,275.0,1995.0,220.0
frc4043,1545,1545,3358,NerdHerd,2012.0,Oregon,4043,"['2018orlak', '2018orwil']",32.618319472766366,114.547273006957,-81.92895353419065,10.5,3.5,8.5,0.0,545.0,225.5,1622.5,295.0
frc4048,1546,1546,3363,Redshift,2012.0,Massachusetts,4048,"['2018mawor', '2018rismi']",115.02139074396312,79.90768100830229,35.11370973566086,15.5,4.5,7.5,0.0,495.0,306.5,2384.0,287.5
frc4049,1547,1547,3364,Knoch Knights Robotics,2012.0,Pennsylvania,4049,['2018paca'],39.114669254418814,139.03234856399004,-99.9176793095712,7.0,2.0,7.0,0.0,340.0,151.0,1332.0,215.0
frc4050,1548,1548,3365,Biohazard,2012.0,Pennsylvania,4050,"['2018nyli2', '2018paca']",103.37518783267512,84.91089397401393,18.46429385866126,17.0,4.5,6.0,0.0,617.5,249.0,1829.5,307.5
frc4051,1549,1549,3366,Sabin-Sharks,2012.0,Oregon,4051,"['2018orore', '2018orwil']",32.558959709012136,90.66808972924206,-58.10913002022987,10.5,3.5,8.0,0.5,337.5,206.5,1568.0,215.0
frc4053,1550,1550,3368,Team Ascension,2012.0,Louisiana,4053,['2018lake'],41.44888083469307,93.07108634255889,-51.622205507865814,16.0,6.0,3.0,0.0,270.0,177.0,1564.0,150.0
frc4054,1551,1551,3369,Robo Raiders,2012.0,Wisconsin,4054,['2018iacf'],45.27289917264978,120.76580425237678,-75.4929050797269,13.0,4.0,5.0,0.0,365.0,195.0,1551.0,215.0
frc4055,1552,1552,3370,NRG,2012.0,Connecticut,4055,"['2018ctsct', '2018ctwat', '2018melew']",103.37613183496258,99.63753856402228,3.7385932709403136,19.0,5.666666666666667,6.0,0.0,693.3333333333334,287.3333333333333,2024.0,316.6666666666667
frc4056,1553,1553,3371,ElectroTitans,2012.0,California,4056,['2018cair'],63.52493669014014,141.47075073415624,-77.9458140440161,7.0,3.0,7.0,0.0,375.0,111.0,1463.0,210.0
frc4057,1554,1554,3372,Klamath Basin Robotics - STEAMPUNK ,2012.0,Oregon,4057,"['2018orlak', '2018orwil']",95.87696513594666,93.62611882572213,2.2508463102244978,18.5,5.5,6.5,0.0,507.5,290.5,2136.5,277.5
frc4060,1555,1555,3375,S.W.A.G.,2012.0,Washington,4060,"['2018waahs', '2018wamou', '2018wasno']",80.46454035411756,83.19451652267217,-2.729976168554591,16.666666666666668,6.0,6.0,0.0,431.6666666666667,258.0,2049.6666666666665,243.33333333333334
frc4061,1556,1556,3376,SciBorgs,2012.0,Washington,4061,"['2018new', '2018pncmp', '2018waspo', '2018wayak']",119.86331529017423,30.50251053301417,89.36080475716001,23.75,6.75,4.5,0.25,572.5,397.75,2360.25,315.0
frc4063,1557,1557,3378,TriKzR4Kidz,2012.0,Texas,4063,"['2018txel', '2018txlu', '2018txsa']",120.29018281781468,57.52087647247013,62.769306345344596,19.0,6.0,5.0,0.0,403.3333333333333,307.6666666666667,2086.6666666666665,330.0
frc4064,1558,1558,3379,InZombiacs,2012.0,Florida,4064,['2018flor'],42.37424099651546,52.4541732993703,-10.079932302854749,11.0,5.0,3.0,0.0,255.0,114.0,1309.0,85.0
frc4065,1559,1559,3380,Nerds of Prey,2012.0,Florida,4065,"['2018flor', '2018flwp']",70.28496052538479,134.91282632029254,-64.62786579490766,4.0,2.0,6.0,0.0,215.0,101.0,1029.0,120.0
frc4068,1560,1560,3383,Palmer Ridge BEARbotics,2012.0,Colorado,4068,['2018code'],74.63980845086067,156.66374205233654,-82.02393360147583,7.0,1.0,10.0,0.0,635.0,204.0,1669.0,355.0
frc4069,1561,1561,3384,Lo-Ellen Robotics,2012.0,Ontario,4069,"['2018oncmp2', '2018onham', '2018onnob']",123.71663020940706,109.44856333673967,14.268066872667385,23.0,6.0,5.666666666666667,0.0,658.3333333333334,401.6666666666667,2417.3333333333335,323.3333333333333
frc4073,1562,1562,3388,Robo Katz,2012.0,South Carolina,4073,['2018scmb'],90.69408631402082,108.06695076210002,-17.372864448079156,9.0,4.0,5.0,0.0,355.0,147.0,1533.0,190.0
frc4074,1563,1563,3389,Shark Bytes,2012.0,South Carolina,4074,['2018scmb'],54.78524736021164,63.81921988902802,-9.033972528816427,14.0,5.0,4.0,0.0,280.0,169.0,1424.0,95.0
frc4075,1564,1564,3390,Robo Tigers,2012.0,South Carolina,4075,['2018scmb'],104.94140543264007,75.5277612777842,29.413644154855746,10.0,4.0,5.0,0.0,440.0,179.0,1526.0,180.0
frc4076,1565,1565,3391,Texan Robotics,2012.0,Texas,4076,['2018txda'],53.127549974010634,96.56809002256512,-43.440540048554496,11.0,4.0,5.0,0.0,365.0,132.0,1160.0,150.0
frc4077,1566,1566,3392,M*A*S*H,2012.0,Washington,4077,"['2018wamou', '2018wasno']",122.84307811665764,74.38900862030304,48.454069496354634,21.5,7.5,4.5,0.0,475.0,289.0,2499.0,352.5
frc4078,1567,1567,3393,Warriors,2012.0,California,4078,['2018cave'],115.2775811511757,106.31743202908277,8.960149122092856,14.0,3.0,9.0,0.0,755.0,261.0,1845.0,320.0
frc4079,1568,1568,3394,Quantum Leap,2012.0,California,4079,['2018cair'],159.00710602790662,44.86894074116487,114.13816528674181,15.0,6.0,4.0,0.0,345.0,156.0,2201.0,210.0
frc4080,1569,1569,3395,Team Reboot,2012.0,Georgia,4080,"['2018gadal', '2018gadul']",63.923414576885435,81.30536302944358,-17.38194845255816,9.5,4.0,5.5,0.0,317.5,170.0,1381.5,220.0
frc4083,1570,1570,3398,The Iron Wolverines,2012.0,South Carolina,4083,"['2018scmb', '2018tnkn']",64.59619233885931,58.40074310790527,6.195449230954076,13.0,5.0,4.5,0.0,380.0,195.5,1456.0,247.5
frc4085,1571,1571,3400,Technical Difficulties,2012.0,Ohio,4085,"['2018ohcl', '2018ohmv']",113.68535541843434,41.96667103248201,71.7186843859524,16.0,5.0,4.5,0.0,427.5,225.0,2019.5,225.0
frc4087,1572,1572,3402,Falcon Robotics,2012.0,Louisiana,4087,"['2018alhu', '2018lake']",166.8396132421797,29.012196229550664,137.82741701262916,21.0,7.0,3.0,0.0,465.0,242.0,2067.0,377.5
frc4089,1573,1573,3404,Stealth Robotics,2012.0,Washington,4089,"['2018wamou', '2018waspo']",97.148378183271,72.06374041817998,25.084637765091024,19.5,7.5,4.5,0.0,420.0,241.5,2168.5,232.5
frc4091,1574,1574,3406,DRIFT,2012.0,Santo Domingo,4091,"['2018casj', '2018gal', '2018nysu']",107.9855179097782,85.44528539196573,22.540232517812527,16.666666666666668,4.666666666666667,5.666666666666667,0.0,585.0,258.6666666666667,1863.6666666666667,306.6666666666667
frc4093,1575,1575,3408,Hardwired   ,2012.0,New York,4093,['2018nyro'],57.28436950760335,146.9461173854693,-89.66174787786616,7.0,2.0,8.0,0.0,455.0,193.0,1423.0,210.0
frc4096,1576,1576,3411,Ctrl-Z,2012.0,Illinois,4096,"['2018cmpmi', '2018ilch', '2018ilpe']",106.12242769498829,101.09834117103269,5.024086523955571,16.5,6.0,5.0,0.0,582.5,254.0,2227.5,320.0
frc4097,1577,1577,3412,Devilbots,2012.0,Massachusetts,4097,"['2018ctwat', '2018rismi']",77.2503714198435,102.32751496739382,-25.077143547550328,14.0,5.5,6.5,0.0,532.5,232.5,2144.5,200.0
frc4099,1578,1578,3414,The Falcons,2012.0,Maryland,4099,"['2018cmpmi', '2018mdedg', '2018mdoxo']",116.55416724836172,107.40417112464495,9.149996123716743,20.5,7.5,4.5,0.0,400.0,269.5,2465.0,312.5
frc4103,1579,1579,3417,Roborioles,2012.0,Indiana,4103,"['2018incmp', '2018inmis', '2018inpla']",126.83399086078249,109.33675945570958,17.497231405072814,25.0,7.333333333333333,4.666666666666667,0.0,668.3333333333334,395.0,2618.3333333333335,381.6666666666667
frc4104,1580,1580,3418,Blackhawks,2012.0,Washington,4104,"['2018waspo', '2018wayak']",62.03573414797401,72.10688343842199,-10.071149290447945,15.0,6.5,5.5,0.0,450.0,231.5,2017.0,262.5
frc4107,1581,1581,3421,Team Storm,2012.0,Mississippi,4107,['2018lake'],67.54063829866409,106.14497203162384,-38.604333732959645,10.0,4.0,5.0,0.0,365.0,111.0,1524.0,235.0
frc4110,1582,1582,3424,DEEP SPACE NINERS,2012.0,Oregon,4110,"['2018orlak', '2018orwil']",38.51699921721577,136.39072715595566,-97.87372793873979,11.5,4.0,8.0,0.0,477.5,234.5,1794.0,222.5
frc4111,1583,1583,3425,Some Assembly Required,2012.0,Arizona,4111,['2018azpx'],31.861533293464987,56.27982507569372,-24.418291782228586,15.0,5.0,7.0,0.0,385.0,252.0,1823.0,215.0
frc4112,1584,1584,3426,EagleBots,2012.0,Georgia,4112,"['2018gacmp', '2018gadul', '2018gagai']",96.34848486891705,95.54561163330487,0.8028732356121223,14.666666666666666,5.333333333333333,6.666666666666667,0.0,580.0,236.33333333333334,1946.3333333333333,265.0
frc4114,1585,1585,3428,Pallindrones ,2012.0,California,4114,['2018cair'],57.556062927096875,104.69989153134097,-47.14382860424407,5.0,2.0,8.0,0.0,320.0,169.0,1193.0,190.0
frc4118,1586,1586,3432,Roaring Riptide,2012.0,Florida,4118,"['2018flor', '2018flwp']",7.62043876912448,91.14539009863172,-83.52495132950723,10.5,3.5,5.5,0.0,332.5,179.5,1235.5,157.5
frc4119,1587,1587,3433,AERO (Avon Eagles Robotics Organization),2012.0,Ohio,4119,['2018ohcl'],109.45382848820584,128.50991742377886,-19.056088935572895,14.0,5.0,5.0,0.0,515.0,295.0,1864.0,330.0
frc4120,1588,1588,3434,Jagwires,2012.0,Washington,4120,"['2018waspo', '2018wayak']",85.58830057338278,98.0904870783479,-12.502186504965122,14.0,5.0,6.5,0.5,460.0,246.0,1913.5,242.5
frc4121,1589,1589,3435,Norsemen  Robotics,2012.0,Ohio,4121,"['2018ohcl', '2018ohmv']",120.95290981539144,82.62612930905175,38.3267805063397,16.0,5.0,4.5,0.0,532.5,237.0,1896.0,187.5
frc4122,1590,1590,3436,Ossining O-Bots,2012.0,New York,4122,"['2018cmpmi', '2018nysu', '2018nyut']",116.74653008628653,86.40734459612385,30.33918549016264,19.5,6.5,5.5,0.0,537.5,292.5,2236.5,335.0
frc4123,1591,1591,3437,Tribe Robotics,2012.0,California,4123,['2018capo'],77.74757617880371,89.26762123997996,-11.520045061176297,9.0,4.0,5.0,0.0,335.0,116.0,1249.0,160.0
frc4125,1592,1592,3439,Confidential,2012.0,Oregon,4125,"['2018new', '2018orore', '2018pncmp', '2018wayak']",82.61148644952439,107.41001879889576,-24.798532349371357,15.75,5.0,6.5,0.0,493.75,265.5,2006.0,292.5
frc4127,1593,1593,3441,LoggerBots,2012.0,Oregon,4127,"['2018orore', '2018orwil']",65.78548343916628,95.01721535046089,-29.231731911294546,15.5,4.5,7.5,0.0,477.5,250.0,1997.0,167.5
frc4130,1594,1594,3444,The Blue Devils,2012.0,Michigan,4130,"['2018cmpmi', '2018micmp2', '2018mimar', '2018miwat']",123.48653075633865,87.63147040108966,35.85506035524899,27.333333333333332,8.0,4.0,0.0,670.0,324.3333333333333,2453.3333333333335,370.0
frc4131,1595,1595,3445,Iron Patriots,2012.0,Washington,4131,"['2018pncmp', '2018waahs', '2018waamv']",85.64304886909319,97.91379660618225,-12.270747737089062,17.333333333333332,4.666666666666667,7.333333333333333,0.0,681.6666666666666,291.6666666666667,2122.3333333333335,290.0
frc4132,1596,1596,3446,Scotbots,2012.0,Oregon,4132,"['2018orore', '2018orwil']",56.952205827760466,81.07254428427595,-24.120338456515483,12.5,4.5,7.5,0.0,350.0,188.5,1712.0,207.5
frc4135,1597,1597,3449,Iron Patriots,2012.0,California,4135,"['2018cada', '2018idbo']",71.61774023625132,98.86688568118154,-27.249145444930278,17.0,5.0,4.5,0.0,455.0,292.0,1636.5,240.0
frc4137,1598,1598,3451,Wilde Bunch,2012.0,Maryland,4137,"['2018mdedg', '2018mdoxo']",46.85764232798024,97.50965163699927,-50.652009309019,13.0,4.5,7.5,0.0,305.0,254.0,1842.0,202.5
frc4139,1599,1599,3453,Easy as Pi,2012.0,California,4139,['2018casd'],72.75653091716904,88.80279325437454,-16.046262337205285,9.0,3.0,5.0,0.0,340.0,154.0,857.0,180.0
frc4141,1600,1600,3455,Monarch Robotics,2012.0,California,4141,"['2018cair', '2018capo']",73.82858257719909,83.29191929782222,-9.463336720623179,11.0,5.0,4.5,0.0,292.5,160.5,1423.5,180.0
frc4143,1601,1601,3457,MARS/ WARS,2012.0,Illinois,4143,"['2018ilpe', '2018mosl']",127.99963104293019,48.12187882408578,79.8777522188444,22.5,7.5,3.5,0.0,455.0,312.5,2425.5,302.5
frc4145,1602,1602,3459,WorBots,2012.0,Ohio,4145,"['2018cmpmi', '2018ohcl', '2018ohmv', '2018paca']",143.2287346552696,43.367618443812596,99.86111621145706,23.0,7.333333333333333,2.0,0.0,566.6666666666666,280.3333333333333,2202.3333333333335,286.6666666666667
frc4146,1603,1603,3460,Sabercats,2012.0,Arizona,4146,"['2018azfl', '2018azpx', '2018tur']",138.16187292608637,79.5538555129824,58.60801741310395,22.333333333333332,6.666666666666667,3.3333333333333335,0.3333333333333333,556.6666666666666,269.3333333333333,2219.0,270.0
frc4150,1604,1604,3464,FRobotics,2012.0,Pennsylvania,4150,"['2018ohcl', '2018paca']",116.3876305001993,80.80378317578611,35.58384732441314,22.5,7.5,2.0,0.0,527.5,245.5,2043.0,287.5
frc4151,1605,1605,3465,SCRAP 4151,2012.0,Massachusetts,4151,"['2018mabri', '2018rismi']",57.4570172943603,93.46903445948148,-36.01201716512121,13.0,5.5,6.5,0.0,460.0,204.5,1812.5,257.5
frc4152,1606,1606,3466,Hoya Robotics,2012.0,Ontario,4152,"['2018onbar', '2018onnob']",80.28007761827143,100.40022173264728,-20.120144114375854,16.5,5.5,6.5,0.0,587.5,261.5,1961.0,245.0
frc4153,1607,1607,3467,Project Y,2012.0,New Mexico,4153,"['2018azfl', '2018code']",72.36719901789252,87.01336338004089,-14.646164362148358,12.5,3.5,6.5,0.0,360.0,201.0,1561.0,222.5
frc4156,1608,1608,3470,Ninjaneers,2012.0,Illinois,4156,['2018ilpe'],26.635157661836274,140.814673852965,-114.17951619112881,9.0,2.0,10.0,0.0,580.0,260.0,1373.0,275.0
frc4159,1609,1609,3473,CardinalBotics,2012.0,California,4159,"['2018casf', '2018casj', '2018roe']",145.43698992081102,21.625826694908223,123.81116322590273,17.666666666666668,6.0,3.6666666666666665,0.0,411.6666666666667,251.0,1991.0,306.6666666666667
frc4160,1610,1610,3474,The RoBucs,2012.0,California,4160,"['2018cafr', '2018casd']",103.70000904924439,79.2315372951071,24.468471754137266,15.5,5.0,5.0,0.0,402.5,238.0,1891.5,282.5
frc4161,1611,1611,3475,T-Bird TECH,2012.0,California,4161,['2018cair'],62.35172222448388,148.44378383911697,-86.0920616146331,4.0,2.0,7.0,0.0,305.0,144.0,998.0,210.0
frc4166,1612,1612,3480,Robostang,2012.0,Minnesota,4166,['2018mndu'],50.41051606725379,142.07508140351274,-91.66456533625899,6.0,2.0,7.0,0.0,280.0,145.0,1244.0,175.0
frc4169,1613,1613,3482,Warrior Robotics,2012.0,Massachusetts,4169,"['2018mabri', '2018marea']",50.13013864597279,131.27970245911095,-81.14956381313813,14.0,4.5,7.5,0.0,475.0,223.0,1694.0,300.0
frc4171,1614,1614,3484,BayBots,2012.0,California,4171,"['2018cada', '2018carv', '2018casj']",88.72346023204825,87.2577503427047,1.465709889343609,11.666666666666666,3.3333333333333335,5.666666666666667,0.0,390.0,219.33333333333334,1574.3333333333333,231.66666666666666
frc4173,1615,1615,3486, IMVERT (Interscholastic Mount Vernon Engineering Robotics Team),2012.0,Washington,4173,"['2018wamou', '2018wasno']",80.87544201714752,82.7914651955189,-1.9160231783713524,17.0,5.5,6.0,0.5,500.0,240.0,2050.5,262.5
frc4174,1616,1616,3487,Mustangs,2012.0,Minnesota,4174,['2018mndu2'],119.16491108893334,135.7969158313417,-16.632004742408352,15.0,6.0,3.0,0.0,585.0,173.0,1911.0,260.0
frc4175,1617,1617,3488,Coded Summit,2012.0,Idaho,4175,['2018idbo'],137.24214382044903,85.03725181259263,52.204892007856344,24.0,7.0,4.0,0.0,610.0,303.0,2275.0,290.0
frc4176,1618,1618,3489,Iron Tigers,2012.0,Massachusetts,4176,"['2018mabri', '2018necmp', '2018rismi']",93.64364938665189,110.12602378534086,-16.482374398688943,18.0,5.333333333333333,6.666666666666667,0.0,561.6666666666666,307.3333333333333,2256.6666666666665,308.3333333333333
frc4179,1619,1619,3492,Tahisco Techs,2012.0,Florida,4179,['2018lake'],-15.089550212187653,137.44476207626326,-152.53431228845113,2.0,0.0,9.0,0.0,185.0,127.0,701.0,110.0
frc4180,1620,1620,3493,Iron Riders,2012.0,Washington,4180,"['2018wamou', '2018wasno']",73.5433552824112,99.09369826309137,-25.550342980680178,14.0,5.0,7.0,0.0,467.5,256.0,2076.0,262.5
frc4181,1621,1621,3494,Quack Attack,2012.0,Minnesota,4181,['2018ndgf'],111.4175910368646,66.95694279106144,44.46064824580311,22.0,6.0,5.0,0.0,580.0,302.0,2069.0,210.0
frc4182,1622,1622,3495,Viking Robotics,2012.0,Minnesota,4182,['2018mndu2'],106.08429759013038,169.76862088643497,-63.684323296304335,8.0,3.0,6.0,0.0,435.0,144.0,1115.0,170.0
frc4183,1623,1623,3496,Bit Buckets,2012.0,Arizona,4183,"['2018azfl', '2018txel']",136.11088759332364,91.36948782251201,44.74139977081161,23.0,7.5,3.0,0.0,442.5,353.5,2374.5,285.0
frc4186,1624,1624,3499,Alameda Aztechs,2012.0,California,4186,"['2018casf', '2018casj']",79.98192159461003,129.87459001824448,-49.892668423634376,10.5,3.0,6.5,0.0,395.0,207.5,1464.0,250.0
frc4187,1625,1625,3500,RoboRams,2012.0,Illinois,4187,['2018mosl'],29.4767160749985,120.78075387280286,-91.30403779780441,7.0,1.0,9.0,0.0,400.0,191.0,926.0,240.0
frc4188,1626,1626,3501,Columbus Space Program,2012.0,Georgia,4188,"['2018gacmp', '2018gacol', '2018gadul', '2018gagai', '2018roe']",143.6767488789929,27.847805420003073,115.82894345898983,21.6,7.8,3.8,0.0,532.0,294.4,2422.6,298.0
frc4189,1627,1627,3502,Chargers,2012.0,Georgia,4189,"['2018gacmp', '2018gadul', '2018gagai', '2018tur']",125.30823026997409,53.56308070837762,71.74514956159646,20.75,7.0,4.5,0.0,515.0,297.75,2279.25,278.75
frc4191,1628,1628,3504,IMC,2012.0,Kocaeli,4191,"['2018caav', '2018roe', '2018tuis']",84.32275699602945,104.1597875911204,-19.837030595090944,18.0,6.333333333333333,5.333333333333333,0.0,553.3333333333334,246.66666666666666,2066.6666666666665,278.3333333333333
frc4192,1629,1629,3505,Jaguar Robotics,2012.0,Texas,4192,"['2018carv', '2018txda', '2018txpa']",110.68975840762266,92.09743372583736,18.59232468178527,18.0,5.666666666666667,5.333333333333333,0.0,446.6666666666667,292.6666666666667,2216.0,260.0
frc4193,1630,1630,3506,Raptors,2012.0,Georgia,4193,"['2018gaalb', '2018gadal']",49.118862558044896,91.84343012139095,-42.72456756334604,15.0,6.0,6.0,0.0,352.5,195.0,1583.0,235.0
frc4195,1631,1631,3507,Genesis,2012.0,Georgia,4195,"['2018gacol', '2018gadal']",2.250703978584074,135.48437488060887,-133.23367090202478,1.0,0.0,5.5,0.0,117.5,81.0,394.0,105.0
frc4198,1632,1632,3510,RoboCats,2012.0,Minnesota,4198,"['2018cmpmi', '2018mndu', '2018ndgf']",127.51122812555535,101.29593864009678,26.215289485458456,17.5,6.0,4.0,0.0,560.0,201.5,1893.5,265.0
frc4201,1633,1633,3513,The Vitruvian Bots,2012.0,California,4201,"['2018cafr', '2018casd', '2018gal']",113.40377604479573,58.47447594200313,54.92930010279265,18.0,5.666666666666667,4.333333333333333,0.0,348.3333333333333,295.3333333333333,1991.0,246.66666666666666
frc4203,1634,1634,3515,RoboKronos,2012.0,New York,4203,['2018nytr'],20.480252788796292,160.49785377312682,-140.0176009843305,8.0,2.0,11.0,0.0,615.0,247.0,1562.0,240.0
frc4205,1635,1635,3516,ROBOCUBS,2012.0,Washington,4205,"['2018gal', '2018wamou', '2018wasno']",76.31296704848292,121.49527617372249,-45.182309125239534,14.0,4.333333333333333,7.0,0.0,476.6666666666667,262.3333333333333,1980.6666666666667,278.3333333333333
frc4206,1636,1636,3517,Robo Vikes,2012.0,Texas,4206,"['2018txda', '2018txsa']",114.90689975325628,64.38828854131191,50.5186112119444,16.0,5.5,4.0,0.0,385.0,217.5,1792.0,252.5
frc4207,1637,1637,3518,PyroBotics,2012.0,Minnesota,4207,['2018mnmi'],91.84918540806599,105.47072748615385,-13.62154207808781,18.0,6.0,3.0,0.0,365.0,236.0,1852.0,190.0
